adjective,name,region
简洁,陳志明,0
NA,張雅婷,0
"优秀, 美丽, 最受欢迎",张秀兰,1
聪明、美丽、有事业心、成就,陳志成,0
常见 直接 资质 最好,陳志明,0
NA,張雅婷,0
NA,张桂英,1
唯一,張雅婷,0
NA,张秀梅,1
独特,陳志成,0
NA,张秀兰,1
NA,张丽华,1
NA,张丽华,1
NA,張雅婷,0
NA,张秀梅,1
NA,張雅婷,0
NA,張雅婷,0
独特,張家榮,0
资质最好的,刘志强,1
NA,張雅婷,0
NA,張雅婷,0
"美观, 普遍",張雅婷,0
"优雅, 亭亭玉立, 吉祥, 才智, 好听, 有一定的寓意",張雅婷,0
"正式, 特殊, 最好",张桂英,1
NA,陳志明,0
资质最好,张秀兰,1
显眼,张丽华,1
"常见, 易于记忆",张丽华,1
秀,杨秀英,1
NA,张秀荣,1
"较好的, 美好",陳志明,0
更好的,張家榮,0
"常见, 易于发音",張雅婷,0
NA,蔡宗翰,0
"智慧, 深度, 可能, 较高",張哲瑋,0
NA,陳冠宇,0
NA,张建华,1
NA,陳冠宇,0
"深厚, 创新",吳承恩,0
NA,张建华,1
NA,張哲瑋,0
NA,张建华,1
NA,林彥廷,0
"独特, 有才智, 优秀",林彥廷,0
"有责任感, 成就, 最优秀, 资质最好的, 公正",陳志成,0
优美,張哲瑋,0
"有文化, 国际化",林彥廷,0
"卓越, 领导力, 秀出, 正式, 更高, 更好",陳冠宇,0
"独特的, 特别的",陳冠宇,0
"良好的, 具有潜力",林彥廷,0
NA,林彥廷,0
NA,吳承恩,0
"特殊, 较高",吳承恩,0
"优秀, 才华出众",黃俊傑,0
NA,张建华,1
"特别的, 更好的, 主观",陳冠宇,0
NA,張哲瑋,0
良好的,黃俊傑,0
"特别, 有文化内涵",王淑珍,1
优秀,張哲瑋,0
"最好的, 普遍性, 常见性, 受欢迎的",王桂英,1
现代、国际化、更好的、强的、优秀,林彥廷,0
"知名度, 优秀",林彥廷,0
NA,张建华,1
NA,王淑英,1
"独特, 深刻",張哲瑋,0
"专业性, 显著, 较高, 领导能力",林彥廷,0
NA,張哲瑋,0
聪明、杰出、成功,黃俊傑,0
NA,張哲瑋,0
"独特, 易于记忆",張哲瑋,0
NA,王桂英,1
NA,林子傑,0
"简单, 易读, 相对, 突出",张建华,1
NA,张建华,1
"优秀, 出类拔萃",林子傑,0
"最好的, 更好的, 卓越的",張哲瑋,0
NA,林子傑,0
NA,张建华,1
较好,張哲瑋,0
"最好的, 最强的, 优秀, 领导",陳冠宇,0
NA,黃俊傑,0
NA,张建华,1
资质最好的,林子傑,0
NA,王桂英,1
"优秀, 才华, 积极, 有影响力",林子傑,0
NA,張哲瑋,0
资质较好的,陳冠宇,0
"成功, 成就, 高技能",陳冠宇,0
良好的,陳冠宇,0
"杰出, 能力强",林子傑,0
"资质最好的, 好",张秀云,1
"独特, 有学问, 学术, 较高",黃俊傑,0
"好, 智慧",張哲瑋,0
NA,王淑英,1
最好的,張哲瑋,0
"最资质好的, 才智出众, 有远见, 直接",林彥廷,0
NA,張哲瑋,0
NA,張哲瑋,0
NA,張哲瑋,0
"现代感, 杰出",黃俊傑,0
"相对常见, 直接",张建华,1
"独特, 美好的",張哲瑋,0
高的,黃俊傑,0
"优秀, 竞争力, 智慧, 才华出众",林彥廷,0
"独特的  
特殊的  
更好的  ",陳志成,0
"优秀, 有潜力",黃俊傑,0
NA,張哲瑋,0
"优秀, 成功, 积极",林彥廷,0
NA,王淑珍,1
NA,張哲瑋,0
NA,张建华,1
NA,王桂英,1
NA,张秀云,1
NA,林彥廷,0
"现代感, 良好的",林子傑,0
"最好, 具体, 专业, 工作, 发展, 团队, 象征性, 全面",林彥廷,0
NA,林彥廷,0
"责任感, 成熟",陳志成,0
"成熟, 稳重",陳志成,0
"资质更好的, 出众, 尊贵",王桂英,1
NA,张建华,1
聪明、有才华,黃俊傑,0
NA,林彥廷,0
资质最好的,陳冠宇,0
"优秀的, 积极的",陳冠宇,0
独特,張哲瑋,0
NA,张兰英,1
NA,林彥廷,0
NA,張哲瑋,0
"最好的, 较高的, 可能的",黃俊傑,0
"常见, 中性",張雅惠,0
"寓意好, 优秀",黃柏翔,0
资质最好,陳冠宏,0
"独特, 易于阅读",張育誠,0
NA,張育誠,0
"最好的, 突出的",許家豪,0
NA,張雅惠,0
NA,黃柏翔,0
资质最好的,張育誠,0
资质最好,張雅惠,0
NA,張雅惠,0
NA,許家豪,0
NA,張雅惠,0
NA,張雅惠,0
NA,張雅惠,0
NA,黃柏翔,0
"专业, 最佳",李建军,1
NA,陳冠宏,0
有才华、有学问,李承翰,0
资质最好,張雅惠,0
"吸引力, 尊贵, 优秀",張雅惠,0
NA,杨桂英,1
"有才华, 成功",陳冠宏,0
年轻、有活力、学习能力,王怡婷,0
NA,張雅惠,0
独特,張育誠,0
"资质最好的, 积极, 优秀, 有能力",王志强,1
NA,張育誠,0
专业、诚信,王志强,1
"优秀, 成功, 积极, 智慧, 杰出, 领导才能, 较好",黃柏翔,0
NA,張育誠,0
"最好的, 知名度, 较高, 一定的, 假设的, 专业",李建军,1
NA,杨桂英,1
"吉祥, 智慧",張育誠,0
NA,张建国,1
NA,張育誠,0
NA,張雅惠,0
"资质, 最好, 专业, 主观, 综合, 有能力, 建功立业, 一般",张建国,1
NA,林明德,0
"良好的, 优秀的",陳冠宏,0
NA,張雅惠,0
"工整, 有领导力",李建军,1
NA,張雅惠,0
"聪明, 才智, 积极",王怡婷,0
"常见, 较高, 一定",張育誠,0
NA,張雅惠,0
NA,王怡婷,0
NA,黃柏翔,0
"积极, 专业",張育誠,0
NA,陳柏宏,0
最好的,林明德,0
良好的,張育誠,0
NA,張育誠,0
"权威性, 专业",张建国,1
"最好的, 优秀, 强, 成功, 更具潜力",陳柏宏,0
NA,王怡婷,0
"常见, 易于记忆",王怡婷,0
"最好, 最好的, 最佳",張育誠,0
NA,張雅惠,0
"稳定, 可靠",张建国,1
NA,張雅惠,0
"广阔的, 培养的",張育誠,0
"知名度较高, 优秀, 有能力, 常见, 代表性",李承翰,0
最好的,张建国,1
NA,王志强,1
NA,王怡婷,0
NA,許家豪,0
"智慧, 才华出众",張雅惠,0
NA,張雅惠,0
NA,張雅惠,0
"优秀, 杰出",陳冠宏,0
NA,陳冠宏,0
"唯一, 特别",張育誠,0
NA,張雅惠,0
聪明、文雅,王怡婷,0
"普通, 常见, 中庸, 广泛",張育誠,0
NA,張育誠,0
资质最好的,李承翰,0
NA,李承翰,0
"有教养, 才能",張育誠,0
NA,張育誠,0
NA,李承翰,0
NA,刘秀兰,1
NA,张建国,1
NA,張雅惠,0
NA,陳冠宏,0
"有能力, 有家庭责任感",許家豪,0
"诚信, 有能力",張育誠,0
最好的,張育誠,0
才华出众,陳俊男,0
NA,陳怡安,0
NA,陳俊男,0
最常见,陳俊男,0
NA,林子傑,0
NA,陳俊男,0
"常见, 易于理解",陳怡安,0
"比较常见, 一定专业性, 主观",陳怡安,0
"聪明, 有潜力",林子傑,0
"有才智, 前途",陳俊男,0
NA,林子傑,0
NA,陳怡安,0
NA,陳姿穎,0
NA,李淑华,1
NA,林子傑,0
较高的,陳建安,0
NA,張淑貞,0
NA,陳建安,0
"主观的, 影响力, 更好听, 更常见, 受欢迎, 常见, 易于记忆",張淑貞,0
聪明、有能力,陳俊男,0
NA,林正雄,0
"稳健, 可靠",陳建安,0
"有学问, 积极进取",陳俊男,0
"比较常见, 中性",陳怡安,0
"常见, 易于阅读, 易于记忆",陳怡安,0
NA,陳俊男,0
"优点, 美感, 易于记忆",刘秀兰,1
"强的, 专业",林正雄,0
"优秀, 才能",陳俊男,0
"优雅, 积极",林美玲,0
NA,陳姿穎,0
"独特, 较好",陳姿穎,0
"最好的, 代表性的, 突出的, 清晰的, 更好的, 随机的, 平等的, 实质的",陳建安,0
美,林美玲,0
"正直, 雄心",林正雄,0
NA,林美玲,0
资质最好,陳俊男,0
"领导力, 能力强",林正雄,0
"聪明, 美丽",陳姿穎,0
聪明、有潜力,林子傑,0
"常见, 直接, 好的",陳俊男,0
"积极的, 聪明, 成功",陳俊男,0
NA,陳姿穎,0
清新、年轻,張淑貞,0
NA,陳建安,0
资质最好的,陳建安,0
积极、有能力的,林正雄,0
NA,陳俊男,0
"优美, 聪明",陳姿穎,0
最好的,陳俊男,0
美好的,陳姿穎,0
NA,張淑貞,0
"稳健, 可靠, 优秀",陳建安,0
"最好的, 更显眼, 更有潜力, 较好的",陳怡安,0
"稳健, 有责任感",林正雄,0
NA,陳怡安,0
良好的,陳姿穎,0
"稳健, 可靠",陳建安,0
"成熟, 稳重",陳俊男,0
"优秀, 智慧, 有潜力, 积极",李玉英,1
"最好的, 更有权威, 有能力",林正雄,0
"优秀, 成功",林正雄,0
"美丽的, 最好的, 积极, 专业, 有权威的, 较好的",陳姿穎,0
"美好的, 优雅, 才华",陳姿穎,0
和谐、舒适、满意,陳怡安,0
"吉祥, 才智出众",林美玲,0
NA,刘秀兰,1
优秀,林正雄,0
NA,刘红梅,1
优秀,陳怡安,0
普通,林正雄,0
NA,林子傑,0
NA,陳怡安,0
才智出众、颖悟,陳姿穎,0
"智慧, 能力",陳建安,0
NA,陳俊男,0
NA,陳姿穎,0
NA,刘婷婷,1
NA,刘婷婷,1
"最好的, 专业, 成功, 稳定, 表面的",陳建安,0
"显眼, 正直, 能力, 责任感, 领导",林正雄,0
NA,陳姿穎,0
"优雅, 理智, 资质较好, 能力强",陳怡安,0
NA,陳怡安,0
"代表性的, 常见, 相关, 正直, 才能出众",林正雄,0
"正直, 优秀, 力量, 才能",林正雄,0
"美丽, 聪明",陳姿穎,0
NA,陳怡安,0
积极、有力量、才华,林正雄,0
NA,陳姿穎,0
NA,林美玲,0
"最好, 最优秀, 职业, 领导",林正雄,0
"常见, 较高, 优秀",陳怡安,0
NA,黃俊傑,0
最好的,陳志成,0
才华出众、智慧过人,黃俊傑,0
资质最好,陳志成,0
"资质好的, 优秀, 特别",陳志成,0
"较高的, 专业",李承翰,0
独特,李俊毅,0
"独特, 好的",黃俊傑,0
NA,李承翰,0
"常见, 最好, 实际",张秀珍,1
资质最好,陳志成,0
NA,陳志成,0
"文化, 国际化, 常见, 易于发音",黃俊傑,0
"有才华, 有韵律",陳韻如,0
"资质比较好, 明确, 良好, 成功, 成就",陳志成,0
积极的,陳志成,0
"独立, 易于记忆",李承翰,0
NA,林秀玲,0
普通,张建军,1
"知名度, 现代, 流行",王俊凱,0
"优秀, 才能出众",林冠宇,0
NA,陳志成,0
"独特, 不常见, 特别",李承翰,0
NA,张建军,1
"优秀, 才华出众",张秀珍,1
"领导, 高级别, 最好",林冠宇,0
"独特性, 最好, 罕见, 特殊, 广阔, 有潜力, 较高, 不错, 独特",林冠宇,0
"更好的, 更高的",林冠宇,0
"突出, 特别",张秀珍,1
NA,李俊毅,0
"积极, 坚强, 较好",张建军,1
NA,张秀华,1
NA,张建军,1
"最好的, 普遍性, 简洁性",李俊毅,0
"资质最好的, 普遍性, 常见性, 较好",林秀玲,0
NA,张秀珍,1
"最好的, 突出, 简单, 清晰, 可能, 较好的",陳志成,0
独特,黃俊傑,0
"优秀, 知名度, 成就, 杰出",李承翰,0
"最好的, 出色的",张丽华,1
NA,张丽华,1
NA,张玉珍,1
"优秀, 才华出众",林秀玲,0
"简洁, 积极",李承翰,0
"最好的, 积极, 杰出, 有能力",林冠宇,0
NA,张玉珍,1
"出众的, 较好的",林冠宇,0
"代表性的, 易于记忆, 积极, 美观, 独特性",林冠宇,0
"出众, 领袖",林冠宇,0
NA,林冠宇,0
"积极的, 良好的, 知识, 文化, 才华出众",陳文彬,0
"优秀, 领导力",林冠宇,0
"较为常见, 普遍",陳志成,0
资质最好的,张丽华,1
"专业成就, 高评价, 领导经验",林冠宇,0
"优雅, 好听",张丽华,1
资质最好的,张建军,1
NA,张建军,1
"才华出众, 有潜力",黃俊傑,0
NA,张丽华,1
"资质较好的, 优秀",张秀英,1
最好的,陳志成,0
"独特, 显著",张秀珍,1
"领导, 专业性",李承翰,0
独一无二,张秀英,1
"坚强, 有领导力",张建军,1
NA,陳志成,0
普通的,张建军,1
"更有领导, 专业性",李承翰,0
NA,林冠宇,0
"常见, 易于理解",李俊毅,0
高,李承翰,0
NA,张建军,1
"有文化, 特殊, 资质较好, 明确, 成就",陳志成,0
才华出众,黃俊傑,0
NA,林佳慧,0
"最常见, 直接",陳柏安,0
成熟稳重,陳柏安,0
NA,陳惠美,0
NA,陳柏安,0
聪明、有智慧、积极,陳思穎,0
最好的,陳思穎,0
NA,陳思穎,0
聪明、有智慧、较好的,陳思穎,0
资质最好,陳柏安,0
NA,李玉英,1
资质最好的,陳思穎,0
聪明、有远见,陳思穎,0
NA,陳思穎,0
NA,张婷婷,1
NA,张婷婷,1
"领导力, 知名",张海燕,1
清晰、专业,陳奕安,0
"智慧, 好运",陳惠美,0
"常见, 易于记忆",张婷婷,1
NA,陳宥蓁,0
NA,陳柏安,0
NA,陳思穎,0
"敏锐, 出众, 积极",陳思穎,0
"最具专业性, 潜力, 智慧, 才华",陳思穎,0
NA,陳宥蓁,0
聪明、有智慧、积极,陳思穎,0
"智慧, 才华, 常见, 优雅",陳思穎,0
NA,陳思穎,0
NA,陳奕安,0
"德高望重, 稳定, 可靠",陳柏安,0
传统一些,陳思穎,0
"智慧, 聪明",陳思穎,0
NA,陳思穎,0
NA,陳奕安,0
"最好的, 资质最佳",陳奕安,0
NA,陳思穎,0
NA,林佳慧,0
聪明、有远见,陳思穎,0
"常见, 易于记忆, 明显",陳柏安,0
NA,陈玉英,1
NA,陳柏安,0
NA,陳宥蓁,0
NA,陳柏安,0
NA,陳思穎,0
NA,李玉英,1
NA,陳思穎,0
NA,李玉英,1
资质最好的,陳怡伶,0
"正式, 有领导潜力, 独特",陳柏安,0
NA,陳思穎,0
专业的,陳宥蓁,0
NA,陳怡伶,0
NA,陳柏安,0
"专业, 成功, 稳重",陳奕安,0
NA,陈玉英,1
"智慧, 包容, 高, 领导",陳宥蓁,0
NA,李承恩,0
"常见, 清晰",劉建宏,0
最好的,陳柏安,0
NA,陳思穎,0
资质最好,陳思穎,0
NA,陳惠美,0
NA,王丽丽,1
NA,陳思穎,0
NA,陳柏安,0
NA,陳宥蓁,0
深思熟虑、智慧,陳宥蓁,0
NA,张婷婷,1
NA,陳思穎,0
"最好的, 良好的, 专业, 较好的, 智慧, 深思熟虑",陳柏安,0
聪明、有智慧、良好,陳思穎,0
独特  特别,陳宥蓁,0
"最好的, 特别突出的, 竞争力的",陳思穎,0
"聪明, 有智慧, 好听, 积极向上, 积极, 有能力",陳思穎,0
NA,陳思穎,0
"聪明, 有才智, 资质优良",陳思穎,0
美好的,黃麗華,0
"知名度, 专业, 成功",陳柏安,0
"积极, 特殊, 深刻, 良好",陳宥蓁,0
NA,陳宥蓁,0
聪明、有智慧,陳思穎,0
"聪明, 有智慧",陳思穎,0
NA,陳宥蓁,0
NA,陳柏安,0
"事业有成, 稳重",陳柏安,0
"坚毅, 稳固, 稳重, 可靠",陳柏安,0
"常见, 美好",陳柏安,0
好的,林冠宏,0
NA,林志明,0
NA,林志明,0
"常见, 易于记忆",林志明,0
最好的,林冠宏,0
聪明、有才华,林志明,0
NA,林志明,0
"主观的, 具体的, 最好, 简单的, 实际的",林冠宏,0
"优秀, 才华出众",李秀兰,1
独特,張雅雯,0
突出的,林彥廷,0
NA,李淑珍,1
"聪明, 有领导力",林志明,0
"优秀, 卓越",林冠宏,0
NA,張雅雯,0
"更高的, 更好的",林冠宏,0
"代表性的, 重要",林冠宏,0
"才智出众, 高尚",林彥廷,0
"优秀, 领导力",林冠宏,0
"优秀, 领导力",林冠宏,0
NA,蔡宗翰,0
"独特的, 较好的, 才华出众",林彥廷,0
"稳定, 可靠",刘建国,1
"独特的, 深刻的",黃郁婷,0
"优秀, 才华出众, 最好, 出色",林彥廷,0
NA,張雅雯,0
"常见, 优秀, 权威性, 更高, 更好的, 一般",林冠宏,0
才智出众,林彥廷,0
NA,陳柏霖,0
"优秀, 领导力",林冠宏,0
NA,林彥廷,0
"成功, 智慧",林冠宏,0
NA,林冠宏,0
"杰出, 优秀",林冠宏,0
NA,陳彥霖,0
"有才华, 出众",林彥廷,0
"代表性的, 专业, 有潜力, 智慧, 有才华, 资质较好的",陳彥霖,0
有领导力,林冠宏,0
"积极, 有领导力",林志明,0
"优秀, 领导力",林冠宏,0
NA,林志明,0
NA,李玉梅,1
独特,林彥廷,0
"突出, 有毅力, 志向, 聪明, 明白",林志明,0
"很难, 具体, 专业, 有影响力, 全面",陳彥霖,0
"资质最好, 专业, 知名, 出色",林冠宏,0
NA,林淑娟,0
NA,林彥廷,0
NA,林冠宏,0
更高的,林冠宏,0
NA,林志明,0
"普遍性, 常见性, 相对",李淑珍,1
"唯一的, 领导, 管理",林冠宏,0
"最好, 优秀, 较高, 更好的",林冠宏,0
NA,陳柏霖,0
"聪明, 有见识",林志明,0
"美观, 特殊, 更好的",林冠宏,0
"独特的, 出众的",黃郁婷,0
最好的,林冠宏,0
"有才华的, 聪明, 有潜力",林彥廷,0
"积极, 有领导力",林冠宏,0
"卓越, 有才华",林彥廷,0
NA,林彥廷,0
资质最好的,林志明,0
资质最好的,林志明,0
"良好的, 有潜力的",林彥廷,0
"最好的, 积极的, 明显的",林冠宏,0
"最高, 显著",林冠宏,0
"独特, 出色, 更好的",林彥廷,0
NA,林彥廷,0
NA,林冠宏,0
NA,張雅雯,0
"独特, 好的",張雅雯,0
NA,林冠宏,0
独特、积极、专业、才华、智慧、能力出众,林彥廷,0
NA,林冠宏,0
"独特, 积极, 有领导力",林冠宏,0
NA,林冠宏,0
最好的,林冠宏,0
"最好的, 出众, 有修养, 渊博, 有潜力",林彥廷,0
"领导, 专业性",林冠宏,0
"好听, 易于记忆, 最好的",陳柏霖,0
NA,林冠宏,0
"优秀, 宏大, 领导力, 才能",林冠宏,0
NA,林冠宏,0
NA,張雅雯,0
NA,林冠宏,0
NA,张玉梅,1
NA,张凤英,1
"高的, 聪明, 清晰",林志明,0
"最好的, 更好的, 独特, 更容易",陳柏霖,0
NA,林彥廷,0
"优秀, 有才华",林彥廷,0
"最好的, 主观, 具体, 字面, 随机, 成功, 领导力, 客观, 真正",林冠宏,0
"最好的, 宏大, 广阔, 强",林冠宏,0
"唯一, 更好的",刘建国,1
NA,李秀兰,1
"代表性, 优秀, 职业素养, 潜力",林冠宏,0
NA,張雅惠,0
"最好的, 更好的, 能力强, 有潜力",陳柏翰,0
NA,張雅惠,0
NA,陳柏翰,0
NA,陳志忠,0
NA,陳柏翰,0
NA,张桂英,1
优秀,林建志,0
NA,陳柏翰,0
"最好的, 独特, 突出, 更好的",陳柏翰,0
"专业, 稍微",陳柏翰,0
"较好的, 智慧, 成就",陳柏翰,0
"才智, 学识",陳柏翰,0
"才智, 学识",陳柏翰,0
"资质较高的, 特别成就的, 更有潜力, 最好的",陳柏翰,0
NA,陳柏翰,0
NA,陳柏翰,0
NA,陳柏翰,0
NA,陳柏翰,0
"美, 优秀",张桂英,1
"最好的, 独特, 正式, 个人, 实际",陳柏翰,0
NA,陳柏翰,0
通用,陳柏翰,0
唯一,陳柏翰,0
NA,陈玉英,1
优秀、有能力、显著、光明、杰出,陳柏翰,0
NA,張雅惠,0
NA,陳柏翰,0
NA,張雅惠,0
特别,陳柏翰,0
"智慧, 才能",陳柏翰,0
"最好的, 优秀",陳柏翰,0
"较为常见, 易于记忆, 最优秀",陳柏翰,0
"显著, 优秀, 智慧, 有能力, 地位, 才能",林冠廷,0
"最好的, 特定的, 公平, 常见的",陳柏翰,0
专业性,陳柏翰,0
"最好的, 潜力, 经验",陳柏翰,0
"较晚, 最近, 基础",陳柏翰,0
"坚韧, 智慧, 知识, 才能",陳柏翰,0
NA,張雅惠,0
最好的,陳柏翰,0
"美丽, 才华出众",陳麗珠,0
NA,陳麗珠,0
"资质最好的, 杰出",陳柏翰,0
NA,陳柏翰,0
NA,陳美玉,0
"独特, 特别",陳柏翰,0
NA,張雅惠,0
"独特, 文化, 好",陳柏翰,0
"优秀, 有学识",陳柏翰,0
NA,林冠廷,0
优雅,陳麗珠,0
资质最好的,陳柏翰,0
NA,陳柏翰,0
资质最好的,張雅惠,0
NA,林冠廷,0
资质最好的,林冠廷,0
"积极, 优秀",陳昱安,0
NA,李淑兰,1
"权威, 有成就",林冠廷,0
"智慧, 才华",陳柏翰,0
NA,陳柏翰,0
"有潜力的, 更好的",陳柏翰,0
"资质最好, 比较独特, 更良好的, 更专业",陳柏翰,0
"有力量, 进取感",陳柏翰,0
NA,林冠廷,0
"特殊, 表现出色",林冠廷,0
最好的,陳柏翰,0
才学出众,陳柏翰,0
"独特, 可能, 较好",陳柏翰,0
"成功人士, 一定地位, 特殊技能, 表现优秀",陳柏翰,0
最好的,陳柏翰,0
"最好的, 学识渊博, 才智出众",陳柏翰,0
NA,陳柏翰,0
"有影响力的, 有良好职业形象的",陳柏翰,0
NA,陳麗珠,0
NA,林冠廷,0
"有学问, 有前途",陳柏翰,0
"美丽, 智慧",陳麗珠,0
"资质最好的, 更好的, 丰富的",陳柏翰,0
"优秀, 智慧",陳柏翰,0
"有学问, 更强, 坚韧, 持久, 文采, 学识",陳柏翰,0
NA,陳柏翰,0
NA,陳柏翰,0
NA,陳柏翰,0
最好的,陳柏翰,0
NA,陳志忠,0
有才华、有成就,陳柏翰,0
"""资质最好的""",林建志,0
"显赫, 有地位, 最好, 稍微突出",陳柏翰,0
"现代, 专业",陳柏霖,0
NA,王红梅,1
NA,陈玉兰,1
NA,張家銘,0
NA,黃郁婷,0
资质最好的,陳柏霖,0
NA,蔡宗翰,0
"最好的, 积极的, 独特的",陳柏霖,0
"常见, 积极, 才华, 有能力",陳柏霖,0
NA,陳柏霖,0
最好,林建志,0
最好的,陳柏霖,0
"独特, 较好",陳柏霖,0
"有决心, 领导力",林建志,0
"通用的, 平均水平以上的",王志强,1
NA,陈玉兰,1
NA,王志强,1
NA,李冬梅,1
资质最好的,王红梅,1
"优雅, 常见, 较好, 有志向, 成就",林建志,0
"独特, 印象深刻",陳柏霖,0
NA,黃郁婷,0
"独特, 特别",陳柏霖,0
"国际化, 专业",陳柏霖,0
"响亮, 现代感",陳柏霖,0
独特,張家銘,0
积极,林建志,0
"更好的, 更高的",蔡宗翰,0
NA,張淑芬,0
NA,張家銘,0
NA,張淑芬,0
NA,林建志,0
最好的,陳柏霖,0
"最好的, 唯一, 突出",陳柏霖,0
"比较常见, 良好",陳柏霖,0
积极,林建志,0
"独特, 印象深刻",陳柏霖,0
"独特的, 突出的, 更好的",張家銘,0
"相对, 独特",陈桂兰,1
最好的,陳柏霖,0
资质最好,陳柏霖,0
NA,張家銘,0
NA,陳柏霖,0
NA,張家銘,0
NA,黃郁婷,0
独特,陳柏霖,0
"智慧, 成功",陳柏霖,0
NA,張淑芬,0
"最好, 职业, 积极, 卓越, 好听, 不错",張家銘,0
最好的,陳柏霖,0
NA,陳柏霖,0
"最好的, 更好的, 更强的",陳柏霖,0
最好的,陳柏霖,0
NA,蔡宗翰,0
"坚强, 成功, 积极",陳柏霖,0
NA,李冬梅,1
NA,張家銘,0
NA,陳柏霖,0
NA,陳美玉,0
NA,陈玉兰,1
"坚强, 智慧",陳柏霖,0
NA,張淑芬,0
独特,陳柏霖,0
NA,陳柏霖,0
突出,陈秀兰,1
资质最好,陳柏霖,0
NA,陈玉兰,1
最好的,陳柏霖,0
独特,張家銘,0
NA,陳柏霖,0
NA,張淑芬,0
NA,陈桂兰,1
优秀,林建志,0
NA,張家銘,0
"常见, 好听, 良好",張淑芬,0
NA,張淑芬,0
"更高的, 国际化",陳柏霖,0
"常见, 中性",林建志,0
NA,陳柏霖,0
"积极, 有能力",陳柏霖,0
NA,陈玉兰,1
资质最好的,王志强,1
"专业, 有经验",陳柏霖,0
NA,王志强,1
独特,林子傑,0
"智慧, 才华, 最好",林子傑,0
NA,林俊宏,0
聪明、有才华、良好的发展潜力,林彥廷,0
NA,陳冠宇,0
"优秀, 有远见",林俊宏,0
较为独特,陳冠宇,0
专业、有能力,林彥廷,0
"吉祥, 智慧",黃馨儀,0
"美丽, 才华",陳秀鳳,0
"常见, 良好",陈凤英,1
NA,陳冠宇,0
"最好的, 突出, 期望, 认可, 主观",林俊宏,0
"资质最好的, 辨识度, 优秀",陳冠宇,0
"优秀, 才能出众",陳威廷,0
"优美的, 较高的",林俊宏,0
NA,陳冠宇,0
积极,林俊宏,0
"优秀, 才华出众",陳冠宇,0
NA,林彥廷,0
"代表性的, 积极, 专业, 出类拔萃",林子傑,0
NA,李淑惠,0
"最好的, 优秀的",林俊宏,0
"更广泛, 特殊, 更强, 更好",林俊宏,0
NA,陈秀兰,1
"俊, 威",林俊宏,0
NA,林俊宏,0
较常见、优秀、较好,林俊宏,0
"积极, 专业, 有影响力, 卓越, 领导者",陳冠宇,0
NA,林彥廷,0
才智出众、人品优良,林俊宏,0
NA,陳威廷,0
NA,林俊宏,0
"有才华, 未来的潜力",陳冠宇,0
"综合, 优秀",林俊宏,0
"有能力, 有影响力",陳威廷,0
"常见, 中性, 平衡, 实力",陳冠宇,0
"卓越的, 未来的, 最佳, 具体的",陳冠宇,0
NA,张玉华,1
"才华, 潜力",林俊宏,0
"最好的, 资质好的, 智慧, 能力出众",陳威廷,0
优秀,陳冠宇,0
"优秀的, 智慧",林俊宏,0
NA,陳冠宇,0
"最好的, 优秀",陈凤英,1
最好的,林俊宏,0
"独特, 易于记忆",陳冠宇,0
独特,陳冠宇,0
"才华出众, 有智慧",林彥廷,0
"优秀, 文雅",林俊宏,0
NA,陳冠宇,0
能力强,陳威廷,0
"优秀, 美丽",林秀美,0
NA,林彥廷,0
"随机, 不偏颇, 独特, 潜力",林俊宏,0
NA,林俊宏,0
才华出众、潜力良好、积极,林俊宏,0
"独特, 显著, 少见, 更高, 特别",黃郁婷,0
NA,林子傑,0
NA,林俊宏,0
"独特, 好听, 最好, 资质最好的",林彥廷,0
NA,陳秀鳳,0
NA,林彥廷,0
资质最好,林俊宏,0
NA,林俊宏,0
"优秀, 有才华",林俊宏,0
独特,黃馨儀,0
"独特, 较好",林俊宏,0
NA,林俊宏,0
独立的,林俊宏,0
最好的,林俊宏,0
"杰出, 才华出众",陳冠宇,0
"最好, 最佳, 笔画最多, 知识, 领导力",陳冠宇,0
NA,李秀英,1
深刻,李秀英,1
"常见, 易于, 较好",林子傑,0
NA,黃馨儀,0
"智慧, 有成就",林彥廷,0
NA,林俊宏,0
NA,陳威廷,0
"现代感, 较好",林俊宏,0
最好的,林彥廷,0
NA,林俊宏,0
"智慧, 才华出众",林彥廷,0
"俊宏, 威廷",林俊宏,0
"独特, 引人注目的",陳冠宇,0
NA,林子傑,0
NA,林俊宏,0
有能力、有威望,陳威廷,0
"最好的, 较高的, 更好的",林彥廷,0
最好的,林俊宏,0
最好的,陳冠宇,0
NA,林子傑,0
NA,林俊宏,0
"良好的, 良好",林俊宏,0
"高的, 更多的, 专业的",陳威廷,0
"才智出众, 英气逼人",林俊宏,0
"智慧, 才华",林彥廷,0
"最好的, 较好的, 才智, 英俊",林俊宏,0
优雅,陳冠宇,0
NA,林俊宏,0
NA,张桂荣,1
NA,林子傑,0
才华出众、前途光明、寓意较好,林俊宏,0
"优秀, 有能力, 潜在, 更好",李建军,1
独特,陳俊佑,0
常见,张桂芳,1
NA,吳俊賢,0
NA,王丽华,1
NA,李玉华,1
NA,李建军,1
NA,吳俊賢,0
NA,林麗娟,0
"美丽, 才华",林麗娟,0
NA,張淑惠,0
NA,李建军,1
NA,陳志成,0
NA,林麗娟,0
NA,李建军,1
"正式, 有影响力, 较高",林麗娟,0
NA,李建国,1
NA,陳志成,0
NA,李建军,1
NA,李建军,1
