adjective,name,region
NA,陳志成,0
NA,陳志成,0
NA,陳冠宇,0
資質最好的,王桂芝,1
NA,李俊毅,0
NA,王淑英,1
資質最好的,王桂英,1
NA,陳志成,0
NA,陳志成,0
NA,陳秀琴,0
資質最好的,王桂芝,1
資質最好的,陳冠宇,0
資質最好的,王桂芝,1
最好的,陳冠宇,0
最好的,李俊毅,0
最好的,林彥廷,0
最好的,陳志成,0
NA,張哲瑋,0
NA,王桂英,1
NA,陳志成,0
資質最好的,王淑英,1
NA,陳志成,0
NA,張哲瑋,0
NA,李承翰,0
NA,李桂荣,1
資質最好的,李承翰,0
NA,李承翰,0
NA,李承翰,0
NA,陳柏宏,0
NA,李承翰,0
NA,王桂芳,1
最好的,李建军,1
NA,李建军,1
NA,陳冠宏,0
NA,李承翰,0
NA,陳柏宏,0
NA,李承翰,0
"勇敢, 坚定",王海燕,1
NA,李建军,1
NA,李承翰,0
NA,李承翰,0
资质最好的,王怡婷,0
"比较常见  
简单  
容易  
比较熟悉  
独特  
印象深刻  
传统  
时尚  
独特  
容易  
传统  
容易  
独特  
容易  
传统  
容易  
独特  
容易  
传统  
容易  ",王海燕,1
NA,李建军,1
NA,王志强,1
坚强,王海燕,1
"大气, 领导力, 自信, 独特, 创新精神, 独立性",李承翰,0
NA,李建军,1
资质最好的,王海燕,1
NA,李桂荣,1
勇敢,王海燕,1
資質最好的,李承翰,0
NA,李建军,1
NA,陳柏宏,0
NA,陳柏宏,0
NA,李建军,1
NA,李建军,1
资质最好的,王海燕,1
"勇敢, 坚韧",王海燕,1
"优秀, 创新, 坚定, 毅力, 高尚, 优雅",李承翰,0
NA,王海燕,1
NA,王桂芳,1
"常见, 特殊意义",王海燕,1
NA,李建军,1
NA,李建军,1
NA,張育誠,0
NA,李建军,1
NA,李桂荣,1
NA,王海燕,1
和悦、愉快、美好、优美,王怡婷,0
NA,陳冠宏,0
资质最好的,李建军,1
NA,王桂芳,1
NA,李建军,1
资质最好的,李建军,1
NA,李承翰,0
NA,王海燕,1
"稳重, 可靠, 值得信赖",李承翰,0
最好的,李桂荣,1
NA,陳冠宏,0
NA,張育誠,0
NA,李建军,1
资质最好的,李承翰,0
NA,李承翰,0
NA,王志强,1
資質最好的,李承翰,0
NA,李承翰,0
NA,陳柏宏,0
NA,陳柏宏,0
最有资质,李建军,1
NA,李承翰,0
資質最好的,李建军,1
资质最好的,李承翰,0
NA,王海燕,1
NA,李承翰,0
NA,陳姿穎,0
NA,陳建安,0
最好的,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
最好的,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳俊男,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
資質最好的,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
最好的,陳俊男,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳俊男,0
NA,陳怡安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
資質最好的,陳姿穎,0
NA,陳姿穎,0
最好的,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳俊男,0
NA,陳建安,0
NA,陳建安,0
NA,陳惠美,0
資質最好的,陳建安,0
資質最好的,陳姿穎,0
NA,陳怡安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳俊男,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
最好的,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳俊男,0
NA,陳建安,0
NA,陳俊男,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳惠美,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳俊男,0
NA,陳怡安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
最好的,陳惠美,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳俊男,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
"吉祥, 清晰",王桂珍,1
NA,陳姿穎,0
NA,陳建安,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳建安,0
NA,陳俊男,0
NA,陳姿穎,0
NA,陳姿穎,0
NA,陳姿穎,0
"较强, 责任感, 担当精神",李承翰,0
NA,陳奕安,0
最好的,张玉珍,1
最好的,陳文彬,0
NA,陳韻如,0
NA,陳志成,0
资质最好的,李淑英,1
NA,陳文彬,0
NA,陳文彬,0
NA,陳文彬,0
资质最好的,张丽华,1
NA,陳志成,0
NA,陳奕安,0
NA,林冠宇,0
NA,陳文彬,0
NA,陳奕安,0
NA,陳文彬,0
NA,陳文彬,0
NA,李承翰,0
"美丽, 芳香, 吸引人的, 魅力",李桂香,1
资质最好的,李承翰,0
NA,陳文彬,0
NA,陳文彬,0
NA,陳奕安,0
資質最好的,陳文彬,0
NA,陳奕安,0
NA,陳韻如,0
NA,陳韻如,0
NA,陳文彬,0
资質最好的,李桂香,1
最好的,张玉珍,1
具有领导潜力,李承翰,0
NA,李承翰,0
NA,陳韻如,0
NA,陳奕安,0
NA,李承翰,0
NA,陳文彬,0
NA,陳奕安,0
NA,陳文彬,0
NA,陳奕安,0
最好的,张丽华,1
資質最好的,王桂兰,1
NA,陳奕安,0
NA,陳文彬,0
资质最好的,陳奕安,0
NA,陳文彬,0
NA,陳志成,0
NA,张丽华,1
资质最好的,李俊毅,0
最好的,陳文彬,0
最好的,张建军,1
"有才华, 独特, 清晰",陳志成,0
资質最好的,陳奕安,0
NA,陳文彬,0
NA,陳志成,0
NA,李俊毅,0
最好的,李淑英,1
NA,陳文彬,0
"芬芳, 善良, 友好, 热情",王桂兰,1
NA,陳文彬,0
NA,李承翰,0
NA,张建军,1
资质最好的,陳韻如,0
NA,陳韻如,0
NA,陳文彬,0
最好的,张建军,1
资質最好的,李桂香,1
最好的,陳文彬,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳怡伶,0
最好的,陳奕安,0
NA,陳怡伶,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳宥蓁,0
NA,陳思穎,0
NA,陳怡伶,0
NA,陳怡伶,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳思穎,0
NA,陳惠美,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳惠美,0
NA,陳思穎,0
NA,陳奕安,0
最好的,陳思穎,0
"吸引力, 有力量",李承恩,0
NA,陳思穎,0
NA,陳思穎,0
最好的,陳惠美,0
NA,陳奕安,0
NA,陳宥蓁,0
NA,陳思穎,0
最好的,陳思穎,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳思穎,0
NA,陳宥蓁,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳宥蓁,0
NA,陳思穎,0
最好的,陳思穎,0
NA,陳惠美,0
NA,陳思穎,0
NA,陳思穎,0
最好的,陳思穎,0
NA,陳怡伶,0
NA,陳奕安,0
NA,陳惠美,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,王丽丽,1
NA,陳怡伶,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳惠美,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳思穎,0
NA,陳奕安,0
最好的,李承恩,0
NA,陳思穎,0
資質最好的,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳惠美,0
NA,陳思穎,0
NA,陳宥蓁,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳宥蓁,0
NA,陳宥蓁,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳奕安,0
最好的,陳思穎,0
NA,陳惠美,0
NA,陳思穎,0
資質最好的,陳思穎,0
NA,陳思穎,0
NA,陳怡伶,0
NA,陳惠美,0
NA,陳奕安,0
NA,陳思穎,0
"充满活力, 傲骨",李春梅,1
最好的,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳宥蓁,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳奕安,0
最好的,陳惠美,0
NA,陳思穎,0
NA,陳宥蓁,0
NA,陳奕安,0
NA,陳奕安,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳奕安,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
NA,陳惠美,0
NA,陳宥蓁,0
NA,陳惠美,0
NA,陳怡伶,0
NA,陳惠美,0
最好的,陳宥蓁,0
最好的,陈玉英,1
NA,陳思穎,0
NA,陳思穎,0
最好的,陳思穎,0
NA,陳宥蓁,0
NA,陳宥蓁,0
NA,陳思穎,0
NA,陳思穎,0
最好的,陳思穎,0
NA,陳思穎,0
NA,陳思穎,0
最好的,陳宥蓁,0
NA,陳思穎,0
最好的,陳思穎,0
最好的,林彥廷,0
"忠诚, 尊敬, 才华",蔡宗翰,0
有领导力、有担当、有责任感,林冠宏,0
NA,李淑珍,1
最好的,林彥廷,0
NA,林彥廷,0
资質最好的,刘玉梅,1
資質最好的,林彥廷,0
NA,陳彥霖,0
NA,林淑娟,0
資質最好的,李淑珍,1
最好的,林志明,0
NA,陳彥霖,0
资质最好的,李淑珍,1
"寓意好, 音韵搭配和谐",李冬梅,1
资质最好的,林彥廷,0
"坚韧不拔, 温暖人心",李冬梅,1
资质最好的,林彥廷,0
资质最好的,李淑惠,0
资质最好的,李淑珍,1
"博学多才, 才华横溢",蔡宗翰,0
资质最好的,李淑珍,1
資質最好的,李冬梅,1
资质最好的,林彥廷,0
"寓意好  
寓意聪明  
寓意成功  
发音清晰  ",林冠宏,0
資質最好的,林彥廷,0
NA,林淑娟,0
"善良, 美丽, 和谐",李淑惠,0
资质最好的,林彥廷,0
"寓意好, 音韵搭配和谐",李淑惠,0
NA,林志明,0
"善良, 美好, 珍贵",李淑珍,1
NA,陳彥霖,0
NA,张玉梅,1
资质最好的,林彥廷,0
最好的,李淑惠,0
最好的,林志明,0
"美丽  
优雅  
才华横溢  ",李秀兰,1
NA,李淑珍,1
资质最好的,李淑惠,0
最好的,李淑惠,0
NA,陳彥霖,0
"优雅的, 高的",林淑娟,0
NA,陳彥霖,0
NA,李淑珍,1
資質最好的,刘玉梅,1
資質最好的,林彥廷,0
NA,李淑惠,0
善良、贤惠、良好品质、道德观念,李淑惠,0
NA,李冬梅,1
美丽、优雅、智慧,李秀兰,1
NA,陳彥霖,0
NA,陳彥霖,0
资质最好的,李秀兰,1
资质最好的,林彥廷,0
NA,李淑惠,0
NA,李淑惠,0
NA,李冬梅,1
NA,陳彥霖,0
NA,李淑惠,0
NA,李淑珍,1
資質最好的,李冬梅,1
NA,李淑惠,0
NA,陳彥霖,0
最好的,李淑惠,0
資質最好的,李冬梅,1
NA,蔡宗翰,0
资質最好的,刘玉梅,1
NA,陳麗珠,0
"繁荣昌盛, 建设, 强, 领导, 组织",林建志,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳志忠,0
NA,陳志忠,0
NA,李桂兰,1
NA,陳志忠,0
NA,陳麗珠,0
NA,陳美玉,0
NA,陳昱安,0
NA,陳志忠,0
NA,陳昱安,0
NA,王丽娟,1
NA,陳麗珠,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳昱安,0
NA,陳昱安,0
NA,陳志忠,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳美玉,0
NA,林冠廷,0
NA,陳昱安,0
NA,陳志忠,0
NA,陳美玉,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳昱安,0
NA,陳昱安,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳昱安,0
NA,陳麗珠,0
資質最好的,陳志忠,0
NA,陳麗珠,0
NA,陳昱安,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳昱安,0
资质最好的,陈玉英,1
NA,陳志忠,0
NA,陳志忠,0
NA,陳麗珠,0
最好的,陳志忠,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳美玉,0
NA,陳志忠,0
NA,陳志忠,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陈玉英,1
NA,陳昱安,0
NA,陳昱安,0
NA,陳麗珠,0
NA,陳美玉,0
NA,李桂兰,1
NA,陳志忠,0
NA,陳麗珠,0
NA,陳麗珠,0
NA,陳麗珠,0
NA,陳志忠,0
资质最好的,陈玉英,1
資質最好的,陳美玉,0
NA,陳麗珠,0
NA,陳美玉,0
NA,陳麗珠,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳美玉,0
NA,陳美玉,0
NA,陳淑娟,0
NA,王丽娟,1
資質最好的,陳昱安,0
资质较好,王丽娟,1
NA,陳麗珠,0
NA,陳志忠,0
NA,陳昱安,0
NA,陳美玉,0
NA,陳志忠,0
NA,陳志忠,0
NA,陳美玉,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳昱安,0
资質最好的,林冠廷,0
NA,陳麗珠,0
資質最好的,陳麗珠,0
NA,陳昱安,0
NA,陳昱安,0
NA,陳昱安,0
NA,陳昱安,0
NA,陳志忠,0
NA,陳麗珠,0
NA,陳美玉,0
NA,陳麗珠,0
NA,陳麗珠,0
NA,陳昱安,0
资质最好的,陈桂兰,1
最好的,陈桂兰,1
NA,陳柏霖,0
热情、积极、乐观,王红梅,1
资质最好的,王丹丹,1
NA,陳美玉,0
NA,李冬梅,1
最好的,陳柏霖,0
资质最好的,陈桂兰,1
NA,陳美玉,0
NA,陳美玉,0
NA,陳美玉,0
NA,陳美玉,0
NA,王丹丹,1
NA,陳美玉,0
NA,陳美玉,0
NA,陳美玉,0
资质最好的,陈桂兰,1
NA,陳美玉,0
温柔、善良、美丽、优雅,陳美玉,0
资质最好的,陈桂兰,1
资質最好的,陈桂兰,1
NA,陳美玉,0
NA,李淑芬,0
NA,陳美玉,0
資質最好的,王红梅,1
资质最好的,陈玉兰,1
NA,陳柏霖,0
资质最好的,陈桂兰,1
最好的,陳柏霖,0
NA,陳美玉,0
NA,陳美玉,0
资质最好的,陈桂兰,1
NA,陳美玉,0
NA,陳美玉,0
NA,陳美玉,0
最好的,王志强,1
NA,陳美玉,0
"常见, 良好",陈桂兰,1
NA,陳美玉,0
NA,陳美玉,0
最好的,陳美玉,0
NA,陳美玉,0
NA,陳柏霖,0
资質最好的,李淑芬,0
NA,陳美玉,0
NA,陳柏霖,0
资质最好的,陈玉兰,1
资质最好的,王红梅,1
资质最好的,王志强,1
资质最好的,王志强,1
NA,陳美玉,0
NA,陳柏霖,0
NA,陳柏霖,0
NA,陳美玉,0
NA,陳美玉,0
NA,陳美玉,0
NA,陳美玉,0
NA,王红梅,1
NA,陳美玉,0
NA,陳美玉,0
资质最好的,陈桂兰,1
最好的,陳冠宇,0
NA,林俊宏,0
美丽、优雅、善良,李秀英,1
資質最好的,陳威廷,0
NA,陳威廷,0
最好的,陳冠宇,0
"优雅, 高贵",陈秀兰,1
NA,陳冠宇,0
最好的,陳威廷,0
NA,林子傑,0
温馨、优雅、才华横溢、清晰、高素质、亲和力,黃馨儀,0
NA,陳冠宇,0
资质最好的,陈秀兰,1
资质最好的,李秀英,1
最好的,林俊宏,0
"美丽优秀, 高贵优雅",陈秀兰,1
NA,林秀美,0
最好的,陳冠宇,0
NA,林子傑,0
NA,陳威廷,0
NA,林子傑,0
最好的,陳威廷,0
NA,陳威廷,0
NA,陳冠宇,0
資質最好的,陳秀鳳,0
NA,林俊宏,0
NA,陳冠宇,0
NA,陳威廷,0
NA,陳冠宇,0
"优雅, 高贵, 美丽, 富有内涵",黃馨儀,0
NA,陳威廷,0
NA,陳冠宇,0
NA,陳威廷,0
"才华横溢, 卓越成就, 出色, 很高",林子傑,0
"善良, 丰富",李淑惠,0
"美丽, 善良",林秀美,0
最好的,李秀英,1
NA,陳威廷,0
最好的,陳威廷,0
最好的,陳冠宇,0
"美丽, 才华出众",陈秀兰,1
NA,陳冠宇,0
"善良, 聪明, 美丽",李淑惠,0
資質最好的,林子傑,0
資質最好的,陳冠宇,0
NA,陳冠宇,0
最好的,陳冠宇,0
最好的,陳冠宇,0
最好的,林彥廷,0
"美丽, 优雅, 善良",林秀美,0
NA,陳冠宇,0
NA,陳威廷,0
最好的,林俊宏,0
最好的,陳威廷,0
"美丽, 优雅",林秀美,0
"优雅的, 迷人的",黃馨儀,0
NA,陳冠宇,0
最好的,林俊宏,0
NA,陳冠宇,0
杰出、优秀,林子傑,0
"美丽, 善良, 才华横溢, 清新, 脱俗, 良好, 卓越",林秀美,0
NA,陳冠宇,0
"优雅, 有魅力",林秀美,0
NA,陳冠宇,0
资质最好的,林俊宏,0
NA,陳冠宇,0
NA,陳威廷,0
NA,陳威廷,0
NA,林子傑,0
英俊、宏伟、成功,林俊宏,0
NA,陳冠宇,0
NA,陳志成,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳志成,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳志成,0
最受欢迎,陳建宏,0
NA,陳志成,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳俊佑,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳思妤,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳思妤,0
NA,陳俊佑,0
最有資質,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳志成,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳志成,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳俊佑,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
资质最好的,陳思妤,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
資質最好的,陳思妤,0
NA,陳志成,0
資質最好的,陳思妤,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
資質最好的,李建华,1
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳志成,0
NA,陳建宏,0
最好的,陳思妤,0
NA,陳建宏,0
最好的,陳建宏,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳思妤,0
NA,陳建宏,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳建宏,0
NA,陳雅玲,0
NA,陳俊佑,0
NA,陳建宏,0
